3038	Cotton Dalmatica of Gathering	棉布大地厚袍
3039	Cotton Acton	棉布棉甲
3041	Cotton Kurta	棉布无领衬衫
3043	Goatskin Jacket	山羊革皮甲
3045	Iron Cuirass	黑铁胸甲
3050	Cotton Halfrobe	棉布短袍
3052	Cotton Doublet Vest of Crafting	棉布巧匠工作坎肩
3053	Cotton Doublet Vest of Gathering	棉布大地工作坎肩
3057	Iron Scale Mail	黑铁鳞铠
3060	Cotton Trapper's Tunic	棉布束腰猎衣
3062	Cotton Robe	棉布长袍
3064	Initiate's Doublet Vest	新来者工作坎肩
3065	Initiate's Gown	新来者长外衣
3066	Velveteen Shirt	棉绒衬衫
3068	Heavy Iron Armor	黑铁重甲
3076	Vintage Coatee	古典短上衣
3077	Velveteen Coatee of Crafting	棉绒巧匠短上衣
3090	Velveteen Cowl	棉绒僧袍
3092	Velveteen Coatee of Gathering	棉绒大地短上衣
3096	Steel Chainmail	白钢链甲
3099	Toadskin Jerkin	巨蟾蜍革皮衣
3100	Toadskin Jacket	巨蟾蜍革皮甲
3102	Steel Cuirass	白钢胸甲
3104	Velveteen Gown	棉绒长外衣
3105	Vintage Doublet Vest	古典工作坎肩
3106	Velveteen Robe	棉绒短袍
3118	Steel Scale Mail	白钢鳞铠
3120	Velveteen Doublet Vest of Crafting	棉绒巧匠工作坎肩
3121	Velveteen Doublet Vest of Gathering	棉绒大地工作坎肩
3125	Linen Shirt	亚麻衬衫
3127	Heavy Steel Armor	白钢重甲
3131	Linen Robe	亚麻长袍
3137	Vintage Chef's Apron	古典围裙装
3138	Boarskin Harness	野猪革格斗服
3140	Linen Cowl	亚麻僧袍
3142	Horn Scale Mail	兽骨鳞铠
3144	Linen Coatee of Crafting	亚麻巧匠短上衣
3145	Linen Coatee of Gathering	亚麻大地短上衣
3146	Linen Bliaud	亚麻外袍
3147	Woolen Shirt	呢绒衬衫
3149	Mythril Cuirass	秘银胸甲
3160	Woolen Robe	呢绒长袍
3162	Linen Smock	亚麻围裙装
3163	Linen Doublet	亚麻工作服
3164	Vintage Scale Mail	古典鳞铠
3165	Peisteskin Harness	毒蜥蜴革格斗服
3172	Ranger's Tunic	呢绒束腰猎衣
3174	Mythril Haubergeon	秘银锁子铠
3176	Woolen Gown	呢绒长外衣
3177	Boarskin Jerkin	野猪革皮衣
3178	Woolen Bliaud	呢绒外袍
3180	High Mythril Armor	秘银重甲
3182	Vintage Seneschal Coatee	古典总管短上衣
3183	Tortoiseshell Scale Mail	龟甲鳞铠
3185	Felt Robe	纤维长袍
3187	Woolen Smock	呢绒围裙装
3188	Woolen Doublet	呢绒工作服
3191	Raptorskin Harness	盗龙革格斗服
3193	Woolen Cowl	呢绒僧袍
3201	Rainmaker's Tunic	纤维束腰猎衣
3203	Cobalt Haubergeon	钴铁锁子铠
3205	Felt Gown	纤维长外衣
3206	Raptorskin Jerkin	盗龙革皮衣
3208	Vintage Robe	古典长袍
3209	Cobalt Cuirass	钴铁胸甲
3211	Felt Bliaud	纤维外袍
3213	Raptorskin Jacket	盗龙革皮甲
3215	Patrician's Coatee	显贵短上衣
3218	Vintage Haubergeon	古典锁子铠
3229	Carpenter's Gown	木匠长外衣
3230	Blacksmith's Apron	铁匠围裙装
3231	Armorer's Gown	甲匠长外衣
3232	Goldsmith's Doublet	金匠工作服
3233	Leatherworker's Shirt	革匠工作衫
3234	Weaver's Swallowtail	衣匠燕尾服
3235	Alchemist's Coat	炼金大衣
3236	Culinarian's Apron	烹调围裙装
3237	Miner's Shirt	矿工工作衫
3238	Botanist's Doublet	樵夫工作服
3239	Fisher's Shirt	渔人休闲衫
3240	Militia Robe	民兵长袍
3241	Militia Cuirass	民兵胸甲
3242	Militia Harness	民兵格斗服
3243	Mosshorn Scale Mail	苔角鳞铠
3244	Dodore Doublet	邪鬼工作服
3249	Imperial Operative Dalmatica	特务厚袍
3256	Heavy Darksteel Armor	玄钢重甲
3257	Darksteel Haubergeon	玄钢锁子铠
3258	Gryphonskin Jerkin	骏鹰革皮衣
3259	Gryphonskin Tunic	骏鹰革束腰衣
3260	Vanya Robe of Casting	绢布咏咒长袍
3261	Vanya Robe of Healing	绢布治愈长袍
3274	Hempen Breeches	草布马裤
3275	Hempen Breeches of Crafting	草布巧匠马裤
3276	Hempen Shepherd's Slops	草布牧羊裤
3307	Hempen Underpants	草布内裤
3308	Hempen Pantalettes	草布热裤
3309	Hempen Chausses	草布裤袜
3310	Leather Culottes	鞣革及膝裤
3311	Hempen Sarouel	草布垮裤
3312	Hempen Tights	草布紧身裤
3313	Hempen Kecks	草布腿套
3314	Hempen Gaskins	草布束膝裤
3315	Amateur's Slops	业余工作裤
3316	Amateur's Breeches	业余马裤
3317	Hempen Bottoms	草布打底裤
3318	Hempen Trousers	草布软甲裤
3319	Hard Leather Subligar	硬革三角裤
3320	Striped Cotton Slops	棉布条纹工作裤
3321	Cotton Sarouel	棉布垮裤
3322	Cotton Shepherd's Slops	棉布牧羊裤
3324	Cotton Chausses	棉布裤袜
3325	Padded Hempen Trousers	内衬草布软甲裤
3327	Cotton Tights	棉布紧身裤
3332	Cotton Trousers	棉布软甲裤
3334	Cotton Breeches	棉布马裤
3336	Cotton Breeches of Crafting	棉布巧匠马裤
3337	Goatskin Brais	山羊革衬裤
3339	Padded Cotton Trousers	内衬棉布软甲裤
3341	Initiate's Slops	新来者工作裤
3343	Cotton Gaskins	棉布束膝裤
3345	Cotton Kecks	棉布腿套
3347	Goatskin Breeches	山羊革马裤
3348	Velveteen Chausses	棉绒裤袜
3349	Velveteen Sarouel	棉绒垮裤
3351	Velveteen Sarouel of Gathering	棉绒大地垮裤
3352	Heavy Iron Flanchard	黑铁重足铠
3354	Striped Velveteen Slops	棉绒条纹工作裤
3355	Velveteen Tights	棉绒紧身裤
3363	Velveteen Bottoms	棉绒打底裤
3365	Velveteen Trousers	棉绒软甲裤
3367	Toadskin Brais	巨蟾蜍革衬裤
3369	Toadskin Culottes	巨蟾蜍革及膝裤
3370	Padded Velveteen Trousers	内衬棉绒软甲裤
3372	Velveteen Gaskins	棉绒束膝裤
3377	Toadskin Breeches	巨蟾蜍革马裤
3379	Linen Chausses	亚麻裤袜
3383	Linen Sarouel	亚麻垮裤
3385	Linen Sarouel of Gathering	亚麻大地垮裤
3386	Heavy Steel Flanchard	白钢重足铠
3397	Linen Tights	亚麻紧身裤
3399	Linen Trousers	亚麻软甲裤
3402	Boarskin Subligar	野猪革三角裤
3404	Linen Bottoms	亚麻打底裤
3405	Boarskin Breeches	野猪革马裤
3406	Vintage Hose	古典骑兵裤
3407	Linen Gaskins	亚麻束膝裤
3408	Woolen Sarouel	呢绒垮裤
3410	Woolen Sarouel of Gathering	呢绒大地垮裤
3411	Padded Linen Trousers	内衬亚麻软甲裤
3413	Woolen Tights	呢绒紧身裤
3415	Linen Slops	亚麻工作裤
3416	Peisteskin Subligar	毒蜥蜴革三角裤
3421	Woolen Kecks	呢绒腿套
3423	Boarskin Skirt	野猪革短裙
3425	Woolen Chausses	呢绒裤袜
3426	Boarskin Culottes	野猪革及膝裤
3427	Woolen Trousers	呢绒软甲裤
3429	Woolen Gaskins	呢绒束膝裤
3431	High Mythril Flanchard	秘银重足铠
3442	Woolen Slops	呢绒工作裤
3443	Raptorskin Breeches	盗龙革马裤
3447	Raptorskin Subligar	盗龙革三角裤
3454	Felt Kecks	纤维腿套
3456	Felt Chausses	纤维裤袜
3457	Raptorskin Culottes	盗龙革及膝裤
3467	Felt Gaskins	纤维束膝裤
3469	Padded Woolen Trousers	内衬呢绒软甲裤
3471	Raptorskin Brais	盗龙革衬裤
3473	Felt Trousers	纤维软甲裤
3475	Patrician's Bottoms	显贵打底裤
3477	Militia Trousers	民兵软甲裤
3478	Militia Tights	民兵紧身裤
3479	Militia Subligar	民兵三角裤
3481	Carpenter's Slops	木匠工作裤
3482	Blacksmith's Slops	铁匠工作裤
3483	Armorer's Slops	甲匠工作裤
3484	Goldsmith's Trousers	金匠软甲裤
3485	Leatherworker's Trousers	革匠软甲裤
3486	Weaver's Trousers	衣匠软甲裤
3487	Alchemist's Trousers	炼金软裤
3488	Culinarian's Trousers	烹调工作裤
3489	Miner's Slops	矿工工作裤
3490	Botanist's Slops	樵夫工作裤
3491	Fisher's Gaskins	渔人休闲裤
3498	Heavy Darksteel Flanchard	玄钢重足铠
3499	Gryphonskin Trousers	骏鹰革软甲裤
3500	Gryphonskin Kecks	骏鹰革腿套
3501	Vanya Trousers	绢布软甲裤
3502	Vanya Breeches of Casting	绢布马裤
3503	Vanya Breeches of Healing	绢布治愈马裤
3515	Hempen Halfgloves	草布半指手套
3516	Leather Wristguards	鞣革护腕
3530	Fingerless Leather Gloves	鞣革半指护手
3531	Leather Lightmitts	鞣革连指轻手套
3532	Hempen Work Gloves	草布工作手套
3533	Hempen Shortgloves	草布短手套
3534	Leather Mitts	鞣革连指手套
3535	Leather Ringbands	鞣革手箍
3536	Amateur's Smithing Gloves	业余耐热手套
3537	Hard Leather Wristguards	硬革护腕
3538	Hempen Dress Gloves	草布礼服手套
3539	Hempen Bracers	草布弓术手套
3540	Bronze Mitt Gauntlets	青铜连指手铠
3541	Hard Leather Armguards	硬革护臂
3542	Hard Leather Lightmitts	硬革连指轻手套
3543	Cotton Halfgloves	棉布半指手套
3544	Bronze Gauntlets	青铜手铠
3546	Fingerless Hard Leather Gloves	硬革半指护手
3547	Hard Leather Ringbands	硬革手箍
3549	Goatskin Wristguards	山羊革护腕
3550	Decorated Bronze Mitt Gauntlets	强化连指手铠
3552	Goatskin Mitts	山羊革连指手套
3557	Iron Vambraces	黑铁臂甲
3559	Goatskin Armguards	山羊革护臂
3561	Cotton Work Gloves	棉布工作手套
3562	Initiate's Gloves	新来者手套
3563	Iron Gauntlets	黑铁手铠
3568	Cotton Dress Gloves	棉布礼服手套
3570	Cotton Bracers	棉布弓术手套
3572	Goatskin Lightmitts	山羊革连指轻手套
3574	Iron Scale Fingers	黑铁鳞指套
3575	Velveteen Halfgloves	棉绒半指手套
3576	Fingerless Goatskin Gloves	山羊革半指护手
3578	Fingerless Goatskin Gloves of Gathering	山羊革大地半指护手
3579	Heavy Iron Gauntlets	黑铁重手铠
3581	Goatskin Ringbands	山羊革手箍
3583	Velveteen Shortgloves	棉绒短手套
3586	Steel Vambraces	白钢臂甲
3597	Toadskin Armguards	巨蟾蜍革护臂
3599	Steel Gauntlets	白钢手铠
3601	Velveteen Work Gloves	棉绒工作手套
3603	Velveteen Dress Gloves	棉绒礼服手套
3605	Steel Scale Fingers	白钢鳞指套
3607	Linen Halfgloves	亚麻半指手套
3611	Fingerless Boarskin Gloves	野猪革半指护手
3613	Fingerless Boarskin Gloves of Gathering	野猪革大地半指护手
3614	Heavy Steel Gauntlets	白钢重手铠
3616	Boarskin Ringbands	野猪革手箍
3619	Steel Mitt Gauntlets	白钢连指手铠
3621	Linen Shortgloves	亚麻短手套
3622	Horn Scale Fingers	兽角鳞指套
3623	Mythril Vambraces	秘银臂甲
3625	Fingerless Peisteskin Gloves	毒蜥蜴革半指护手
3627	Fingerless Peisteskin Gloves of Gathering	毒蜥蜴革大地半指护手
3628	Mythril Gauntlets	秘银手铠
3639	Boarskin Smithy's Gloves	野猪革耐热手套
3640	Woolen Dress Gloves	呢绒礼服手套
3642	Mythril Mitt Gauntlets	秘银连指手铠
3645	Woolen Bracers	呢绒弓术手套
3647	Woolen Halfgloves	呢绒半指手套
3648	Woolen Work Gloves	呢绒工作手套
3649	High Mythril Gauntlets	秘银重手铠
3651	Fingerless Raptorskin Gloves	盗龙革半指护手
3653	Fingerless Raptorskin Gloves of Gathering	盗龙革大地半指护手
3654	Cobalt Vambraces	钴铁臂甲
3656	Boarskin Ringbands of Flames	野猪革火华手箍
3658	Boarskin Ringbands of Frost	野猪革冰华手箍
3660	Boarskin Ringbands of Gales	野猪革风华手箍
3662	Boarskin Ringbands of Tremors	野猪革土华手箍
3664	Boarskin Ringbands of Storms	野猪革雷华手箍
3666	Boarskin Ringbands of Tides	野猪革水华手箍
3668	Raptorskin Smithy's Gloves	盗龙革耐热手套
3669	Tortoiseshell Scale Fingers	龟甲鳞指套
3670	Cobalt Mitt Gauntlets	钴铁连指手铠
3678	Felt Bracers	纤维弓术手套
3680	Felt Halfgloves	纤维半指手套
3681	Felt Work Gloves	纤维工作手套
3691	Vintage Smithy's Gloves	古典耐热手套
3692	Cobalt Gauntlets	钴铁手铠
3694	Raptorskin Armguards	盗龙革护臂
3696	Felt Dress Gloves	纤维礼服手套
3698	Patrician's Gloves	显贵手套
3699	Militia Ringbands	民兵手箍
3700	Militia Gauntlets	民兵手铠
3701	Militia Mitt Gauntlets	民兵连指手铠
3706	Carpenter's Gloves	木匠手套
3707	Blacksmith's Gloves	铁匠手套
3708	Armorer's Gloves	甲匠手套
3709	Goldsmith's Gloves	金匠手套
3710	Leatherworker's Gloves	革匠手套
3711	Weaver's Gloves	衣匠手套
3712	Alchemist's Gloves	炼金手套
3713	Culinarian's Mitts	烹调连指手套
3714	Miner's Gloves	矿工手套
3715	Botanist's Gloves	樵夫手套
3716	Fisher's Gloves	渔人手套
3723	Heavy Darksteel Gauntlets	玄钢重手铠
3724	Darksteel Mitt Gauntlets	玄钢连指手铠
3725	Gryphonskin Bracers	骏鹰革弓术手套
3726	Gryphonskin Gloves	骏鹰革手套
3727	Vanya Gloves of Casting	绢布手套
3728	Vanya Gloves of Healing	绢布治愈手套
3740	Leather Duckbills	鞣革鸭嘴靴
3741	Leather Duckbills of Gathering	鞣革大地鸭嘴靴
3742	Maple Clogs	枫木木拖鞋
3761	Leather Shoes	鞣革皮靴
3762	Leather Crakows	鞣革尖头靴
3763	Maple Pattens	枫木木鞋
3764	Leather Sandals	鞣革凉鞋
3765	Leather Leggings	鞣革护腿
3766	Leather Boots	鞣革筒靴
3767	Bronze Sollerets	青铜锁甲靴
3768	Amateur's Thighboots	业余长靴
3769	Amateur's Duckbills	业余鸭嘴靴
3770	Leather Jackboots	鞣革长筒靴
3771	Hard Leather Shoes	硬革皮靴
3772	Hard Leather Caligae	硬革战靴
3773	Hard Leather Sandals	硬革凉鞋
3774	Hard Leather Espadrilles	硬革便鞋
3775	Bronze Sabatons	青铜铠靴
3777	Hard Leather Boots	硬革筒靴
3779	Ash Pattens	梣木木鞋
3780	Hard Leather Crakows	硬革尖头靴
3784	Goatskin Leggings	山羊革护腿
3788	Padded Leather Duckbills	内衬鞣革鸭嘴靴
3790	Padded Leather Duckbills of Gathering	内衬鞣革大地鸭嘴靴
3791	Goatskin Leg Guards	山羊革腿甲靴
3793	Iron Sabatons	黑铁铠靴
3795	Initiate's Thighboots	新来者长靴
3799	Goatskin Espadrilles	山羊革便鞋
3800	Cotton Dress Shoes	棉布礼鞋
3802	Iron-plated Jackboots	黑铁长筒靴
3804	Iron Scale Greaves	黑铁鳞胫甲
3805	Elm Pattens	榆木木鞋
3806	Goatskin Duckbills	山羊革鸭嘴靴
3808	Goatskin Crakows	山羊革尖头靴
3810	Goatskin Crakows of Gathering	山羊革大地尖头靴
3821	Goatskin Boots	山羊革筒靴
3823	Velveteen Gaiters	棉绒高跟鞋
3825	Steel Sabatons	白钢铠靴
3827	Toadskin Leg Guards	巨蟾蜍革腿甲靴
3829	Toadskin Workboots	巨蟾蜍革工作靴
3831	Velveteen Dress Shoes	棉绒礼鞋
3833	Steel-plated Jackboots	白钢长筒靴
3835	Steel Scale Greaves	白钢鳞胫甲
3837	Walnut Pattens	胡桃木鞋
3841	Boarskin Crakows	野猪革尖头靴
3843	Boarskin Crakows of Gathering	野猪革大地尖头靴
3844	Toadskin Duckbills	巨蟾蜍革鸭嘴靴
3847	Steel-plated Caligae	白钢战靴
3849	Linen Gaiters	亚麻高跟鞋
3850	Horn Scale Greaves	兽角鳞胫甲
3851	Peisteskin Crakows	毒蜥蜴革尖头靴
3853	Peisteskin Crakows of Gathering	毒蜥蜴革大地尖头靴
3854	Mythril Sabatons	秘银铠靴
3856	Boarskin Duckbills	野猪革鸭嘴靴
3858	Mythril-plated Jackboots	秘银长筒靴
3860	Boarskin Thighboots	野猪革长靴
3861	Mythril-plated Caligae	秘银战靴
3866	Boarskin Moccasins	野猪革狩猎靴
3868	Mythril Sollerets	秘银锁甲靴
3870	Oak Pattens	橡木木鞋
3871	Boarskin Workboots	野猪革工作靴
3881	Woolen Dress Shoes	呢绒礼鞋
3883	Cobalt-plated Jackboots	钴铁长筒靴
3885	Raptorskin Thighboots	盗龙革长靴
3886	Tortoiseshell Scale Greaves	龟甲鳞胫甲
3887	Cobalt-plated Caligae	钴铁战靴
3904	Hunting Moccasins	狩猎靴
3906	Cobalt Sollerets	钴铁锁甲靴
3908	Mahogany Pattens	红木木鞋
3909	Raptorskin Workboots	盗龙革工作靴
3911	Vintage Thighboots	古典长靴
3912	Cobalt Sabatons	钴铁铠靴
3914	Felt Dress Shoes	纤维礼鞋
3916	Raptorskin Leg Guards	盗龙革腿甲靴
3918	Patrician's Gaiters	显贵高跟鞋
3920	Militia Duckbills	民兵鸭嘴靴
3921	Militia Sabatons	民兵铠靴
3922	Militia Caligae	民兵战靴
3927	Carpenter's Workboots	木匠工作靴
3928	Blacksmith's Workboots	铁匠工作靴
3929	Armorer's Workboots	甲匠工作靴
3930	Goldsmith's Boots	金匠工作靴
3931	Leatherworker's Workboots	革匠工作靴
3932	Weaver's Thighboots	衣匠长靴
3933	Alchemist's Thighboots	炼金长靴
3934	Culinarian's Gaiters	烹调高跟鞋
3935	Miner's Workboots	矿工工作靴
3936	Botanist's Workboots	樵夫工作靴
3937	Fisher's Wading Boots	渔人休闲靴
3943	Darksteel Sollerets	玄钢锁甲靴
3944	Gryphonskin Thighboots	骏鹰革长靴
3945	Gryphonskin Moccasins	骏鹰革狩猎靴
3946	Vanya Crakows	绢布尖头靴
3947	Spruce Pattens	云杉木鞋
4091	Copper Wristlets	红铜手链
4092	Leather Wristbands	鞣革手环
4093	Bone Armillae	兽骨腕环
4094	Brass Wristlets	黄铜手链
4095	Brass Wristlets of Crafting	黄铜巧匠手链
4097	Hard Leather Wristbands	硬革手环
4099	Hard Leather Wristbands of Gathering	硬革大地手环
4100	Coral Armillae	白珊瑚腕环
4103	Silver Wristlets	白银手链
4105	Silver Wristlets of Crafting	白银巧匠手链
4106	Goatskin Wristbands	山羊革手环
4108	Goatskin Wristbands of Gathering	山羊革大地手环
4109	Sunstone Bracelet	日长石手镯
4111	Danburite Bracelet	赛黄晶手镯
4113	Malachite Bracelet	孔雀石手镯
4115	Sphene Bracelet	榍石手镯
4117	Fluorite Bracelet	萤石手镯
4119	Lapis Lazuli Bracelet	天青石手镯
4121	Horn Armillae	兽角腕环
4124	Mythril Wristlets	秘银手链
4126	Mythril Wristlets of Crafting	秘银巧匠手链
4130	Boarskin Wristbands	野猪革手环
4132	Boarskin Wristbands of Gathering	野猪革大地手环
4133	Garnet Bracelet	石榴石手镯
4135	Goshenite Bracelet	透绿柱石手镯
4137	Peridot Bracelet	橄榄石手镯
4139	Heliodor Bracelet	金绿柱石手镯
4141	Amethyst Bracelet	紫水晶手镯
4143	Aquamarine Bracelet	海蓝石手镯
4145	Pearl Bracelet	白珍珠手镯
4147	Red Coral Armillae	红珊瑚腕环
4150	Electrum Wristlets	绿金手链
4152	Electrum Wristlets of Crafting	绿金巧匠手链
4153	Raptorskin Wristbands	盗龙革手环
4155	Raptorskin Wristbands of Gathering	盗龙革大地手环
4156	Rubellite Bracelet	红电气石手镯
4158	Zircon Bracelet	锆石手镯
4160	Tourmaline Bracelet	碧玺手镯
4162	Amber Bracelet	琥珀手镯
4164	Spinel Bracelet	尖晶石手镯
4166	Turquoise Bracelet	绿松石手镯
4168	Black Pearl Bracelet	黑珍珠手镯
4170	Tortoiseshell Armillae	龟甲腕环
4172	Militia Bracelets	民兵腕环
4173	Militia Wristlets	民兵手链
4174	Imperial Operative Wristlets	特务手链
4181	Gryphonskin Wristbands	骏鹰革手环
4182	Astral Bracelet	星极手镯
4183	Rose Gold Bracelets	玫瑰金手链
4197	Copper Earrings	红铜耳环
4198	Copper Ear Cuffs	红铜耳夹
4204	Fang Earrings	兽牙耳坠
4205	Brass Earrings	黄铜耳环
4209	Brass Ear Cuffs	黄铜耳夹
4211	Horn Earrings	兽角耳坠
4213	Silver Earrings	白银耳环
4214	Sunstone Earrings	日长石耳坠
4216	Danburite Earrings	赛黄晶耳坠
4218	Malachite Earrings	孔雀石耳坠
4220	Sphene Earrings	榍石耳坠
4222	Fluorite Earrings	萤石耳坠
4224	Lapis Lazuli Earrings	天青石耳坠
4226	Silver Ear Cuffs	白银耳夹
4231	Wolf Earrings	狼牙耳坠
4232	Mythril Earrings	秘银耳环
4233	Garnet Earrings	石榴石耳坠
4235	Goshenite Earrings	透绿柱石耳坠
4237	Peridot Earrings	橄榄石耳坠
4239	Heliodor Earrings	金绿柱石耳坠
4241	Amethyst Earrings	紫水晶耳坠
4243	Aquamarine Earrings	海蓝石耳坠
4245	Pearl Earrings	白珍珠耳坠
4247	Mythril Ear Cuffs	秘银耳夹
4254	Red Coral Earrings	红珊瑚耳坠
4255	Electrum Earrings	绿金耳环
4258	Rubellite Earrings	红电气石耳坠
4260	Zircon Earrings	锆石耳坠
4262	Tourmaline Earrings	碧玺耳坠
4264	Amber Earrings	琥珀耳坠
4266	Spinel Earrings	尖晶石耳坠
4268	Turquoise Earrings	绿松石耳坠
4270	Black Pearl Earrings	黑珍珠耳坠
4272	Electrum Ear Cuffs	绿金耳夹
4277	Militia Earrings	民兵耳环
4284	Rose Gold Earrings	玫瑰金耳坠
4285	Rose Gold Ear Screws	玫瑰金耳夹
4286	Rose Gold Ear Cuffs	玫瑰金耳环
4304	Leather Choker	鞣革项环
4305	Copper Gorget	红铜冲锋项环
4306	Bone Necklace	兽骨项链
4307	Copper Choker	红铜工艺项环
4308	Hard Leather Choker	硬革项环
4309	Brass Gorget	黄铜冲锋项环
4311	Fang Necklace	兽牙项链
4313	Brass Choker	黄铜工艺项环
4314	Goatskin Choker	山羊革项环
4315	Silver Gorget	白银冲锋项环
4317	Horn Necklace	兽角项链
4320	Sunstone Choker	日长石项环
4322	Danburite Choker	赛黄晶项环
4324	Malachite Choker	孔雀石项环
4326	Sphene Choker	榍石项环
4328	Fluorite Choker	萤石项环
4330	Lapis Lazuli Choker	天青石项环
4332	Silver Choker	白银工艺项环
4333	Boarskin Choker	野猪革项环
4335	Mythril Gorget	秘银冲锋项环
4337	Wolf Necklace	狼牙项链
4339	Garnet Choker	石榴石项环
4341	Goshenite Choker	透绿柱石项环
4343	Peridot Choker	橄榄石项环
4345	Heliodor Choker	金绿柱石项环
4347	Amethyst Choker	紫水晶项环
4349	Aquamarine Choker	海蓝石项环
4351	Pearl Choker	白珍珠项环
4353	Mythril Choker	秘银工艺项环
4360	Raptorskin Choker	盗龙革项环
4361	Electrum Gorget	绿金冲锋项环
4363	Red Coral Necklace	红珊瑚项链
4365	Rubellite Choker	红电气石项环
4367	Zircon Choker	锆石项环
4369	Tourmaline Choker	碧玺项环
4371	Amber Choker	琥珀项环
4373	Spinel Choker	尖晶石项环
4375	Turquoise Choker	绿松石项环
4377	Black Pearl Choker	黑珍珠项环
4379	Electrum Choker	绿金工艺项环
4380	Militia Choker	民兵项环
4381	Imperial Operative Choker	特务项环
4388	Gryphonskin Choker	骏鹰革项环
4389	Astral Choker	星极项环
4390	Rose Gold Gorget	玫瑰金冲锋项环
4421	Bone Ring	兽骨戒指
4422	Copper Ring	红铜戒指
4430	Brass Ring	黄铜戒指
4431	Brass Ring of Crafting	黄铜巧匠戒指
4433	Coral Ring	白珊瑚戒指
4435	Goatskin Ring	山羊革戒指
